"Age1" "Age2" "Age3" "Age4" "Age5" "Age6" "Age7" "Age8" "Sim"
13035835.452787 2736636.792965 1941069.853541 2158246.149195 722949.929909 1429634.996364 221517.984816 680486.658966 2
12577753.011517 5798909.002958 1425210.497948 1110662.398179 1311418.024489 449636.125958 911027.536552 587769.689679 2
8816256.485981 5595126.950726 3019495.11326 815002.813766 674345.865534 814708.099148 286203.828206 972692.637082 2
7664128.863337 3921877.847649 2916098.178801 1732377.189678 496957.06821 421539.213576 521807.925906 824621.693667 2
17119010.789795 3409356.950989 2043915.117039 1672736.654968 1056074.516238 310540.414442 269892.361433 880500.666857 2
13279949.868355 7615304.356747 1776211.334308 1171035.871398 1018134.576239 658440.130696 198377.865795 751539.711223 2
15113370.417198 5907529.990493 3968552.645463 1018674.838482 713694.431778 635982.298036 421414.514356 621870.826641 2
18518492.689754 6723128.148752 3079127.067778 2277426.831848 621342.341146 446338.265544 407521.190726 682722.34723 2
5348515.200316 8237909.028057 3505658.444752 1769553.327355 1391719.984745 389636.524981 286778.236161 715562.161995 2
13733454.482857 2379274.649084 4295495.232645 2014645.848653 1081339.487128 872705.068507 250339.080039 658315.406194 2
32049321.653884 6109303.799276 1240854.397296 2470159.577805 1232154.329453 678908.132858 561396.632333 597569.066427 2
29664721.219192 14257030.404121 3184467.030783 712222.426649 1507050.585924 770854.911676 435182.981988 758201.070128 2
22313748.237803 13195986.022166 7411283.327643 1810338.51309 429128.412533 925899.971424 485246.308731 767438.662363 2
9131233.445738 9926052.132119 6864990.599914 4224698.627547 1094628.395016 265001.647482 585839.607877 809562.895025 2
5123849.580579 4061964.71383 5168205.145704 3924933.084065 2564378.204846 679769.94968 168615.378636 906625.727648 2
11570423.433905 2279324.461295 2116991.964201 2964937.872719 2393040.264662 1602789.423765 435321.090912 704623.617767 2
7581227.357648 5147053.992987 1187810.563918 1214077.899177 1806924.489693 1494734.952823 1025755.863264 745185.979352 2
11212767.786977 3372461.246316 2680548.525795 679671.462805 737736.006033 1123863.684474 952557.454541 1150934.385624 2
11550256.652511 4987774.380435 1748938.202962 1511065.15869 405043.044434 446092.506 696291.255821 1330399.293611 2
5178178.77712 5137813.876498 2580757.101899 978016.08529 891136.789291 241237.057251 272220.687692 1263664.063571 2
13999966.199063 2303363.690294 2657341.190631 1441163.072705 575729.967849 529352.161201 146824.217597 956410.286208 2
19437073.64065 6227755.167143 1198482.213151 1515655.222776 872060.341177 355920.756978 335299.207491 715224.698841 2
10881456.050628 8646391.581607 3239882.207641 683175.780844 916442.990197 538524.055115 225198.370263 679284.230023 2
16102894.833799 4840514.949808 4498889.442975 1847936.616176 413401.507147 566563.894657 341115.853947 585837.503941 2
11118691.976063 7163276.410993 2521147.765168 2575163.535728 1123398.163698 257290.800139 361288.761826 603845.137201 2
8834728.175875 4946099.104372 3732537.3124 1445286.616589 1568576.608832 701171.089033 164538.640496 630479.627154 2
4552798.50976 3930098.202781 2578129.092526 2142336.610102 881743.221551 981277.878913 449431.626978 521247.974455 2
14762932.257637 2025284.067351 2046811.134221 1475332.099687 1301923.489931 548502.429787 625434.43753 631529.762629 2
18717808.004788 6567176.063555 1054285.164723 1169360.434176 894658.591772 807372.143929 348513.985133 815025.350353 2
15599206.751335 8326426.977338 3416105.340605 600758.088561 706717.73362 552096.85246 510487.428435 751960.490654 2
11077769.667159 6939214.798217 4336846.889628 1955516.154009 365246.599879 439902.105545 352110.258899 822263.856965 2
2793610.913245 4927889.63067 3615249.00741 2484858.402284 1190324.399021 227743.530655 281040.729443 766869.220066 2
12067732.578265 1242725.28216 2567834.805458 2072727.280749 1513789.208056 743099.035263 145673.571076 685285.258042 2
2415960.496163 5368317.370899 648231.184676 1477598.209295 1268731.8391 951563.882162 478599.893979 547575.64587 2
13385163.500592 1074735.842642 2799696.606361 372760.140907 903663.70328 796518.243621 612092.691657 673778.482919 2
10711146.031465 5954347.26616 560247.872158 1607400.036844 227502.486136 565636.414887 510833.776948 841712.415027 2
9818475.505025 4764823.311454 3104306.745719 321793.229943 981566.639524 142515.874831 363051.146828 886769.306115 2
5491975.7962 4367716.214135 2483750.287079 1782035.357283 196360.331838 614235.089799 91375.850525 819125.130553 2
6858623.739716 2443087.267434 2276760.86072 1425825.053228 1087431.210602 122879.967353 393835.906608 597671.719253 2
6416327.270799 3051038.32049 1273636.16248 1307461.968765 870465.06476 680955.039965 78840.811934 649718.941886 2
9137952.786249 2854282.801222 1590479.398649 731248.702222 797984.578224 544872.079689 436731.988484 478339.002346 2
13502179.287056 4064980.988853 1487499.449338 912266.550387 445734.147878 498578.892279 348808.69339 597895.831244 2
7958306.942576 6006353.960189 2116750.125321 850782.033868 554023.716633 277006.767399 317469.287017 615804.47255 2
2784538.502467 3540201.428614 3127909.547438 1211001.895538 516860.06984 344474.769119 176470.776413 607507.141377 2
4149319.084084 1238685.273731 1843885.252538 1790402.981707 736186.253348 321676.798354 219663.312938 511290.751964 2
4754238.704564 1845812.803027 645782.089793 1059037.481494 1093255.197198 461135.42288 206449.518519 479494.267552 2
9691899.719595 2114904.788401 962007.771926 370501.212755 645751.244975 683389.59929 295344.341557 449041.307103 2
8490158.95191508 3775700.35626698 1890232.23910469 940762.236804581 476712.678570156 227884.598043634 111616.037562163 111533.325651533 3
10283998.645747 3775768.494667 1894889.587333 948977.907657 482139.731114 231654.066613 113462.292855 113378.212796 3
2762025.280264 4573488.88636 1892592.92619 947187.935638 483604.451755 232376.703203 114396.555776 114311.783391 3
10094246.914276 1228318.789361 2290885.528612 943763.689587 481180.828926 232025.650263 114233.017848 114730.381461 3
4815290.443623 4490341.14643 639291.265145 1307903.00861 571797.470204 298011.796166 147236.163789 148267.650254 3
6061613.628479 2142050.273235 2338335.401875 365694.296562 794433.499685 355439.741779 189806.274992 192063.291007 3
5960997.207994 2696482.109304 1116211.03496 1340750.620888 222807.828719 496031.436695 227389.806874 249303.55781 3
3602083.976822 2651725.56534 1405283.470916 640270.173177 817314.270932 139223.874585 317574.649062 311497.529203 3
3274057.396459 1602375.772445 1382339.936669 806871.711559 390801.134251 511648.355559 89299.612102 411734.603237 3
10818291.97621 1456451.416171 835099.910945 792973.956453 491904.571571 244225.065901 327611.66617 328234.043276 3
2661842.737721 4812437.667714 758264.644408 477304.039903 481136.919596 305295.351712 155304.101228 425592.597013 3
2424450.247447 1184100.318433 2505226.559336 433237.307188 289472.600212 298415.872394 194011.191816 377416.736007 3
7365462.117426 1078499.50361 616521.15012 1432274.327099 262963.289455 179753.758165 189865.383921 371490.339504 3
6200574.389416 3276496.600158 562076.077971 353668.094518 873187.616108 164337.538353 115099.381129 367282.214387 3
8307988.003365 2758302.464285 1707725.700986 322522.824143 215690.06859 545972.569648 105281.821274 316026.801516 3
3332348.898234 3695770.227753 1437250.736985 978965.643802 196450.489215 134619.653773 349142.325597 275491.992102 3
8635330.171863 1482360.089929 1922194.598868 818580.412877 591273.076148 121118.277274 85039.049145 402463.364587 3
7825076.765112 3841347.664167 771329.07874 1096503.989951 495418.892202 365624.546004 76737.965595 316023.322393 3
5038738.746523 3480905.897448 1998178.983085 439516.106211 662673.226676 305716.124063 231171.60117 254036.486288 3
5313575.117463 2241459.981275 1813799.437165 1145528.97835 267729.706254 413637.522564 195520.457378 316725.327001 3
7042122.340752 2363722.612411 1168156.990394 1040446.484146 698336.534553 167303.624622 264839.081332 335007.508286 3
18787953.094839 3132660.471162 1231904.67406 670144.316062 634345.895589 436458.230739 107136.296698 392170.751158 3
8841117.373022 8357752.70403 1632800.798357 706940.775835 408747.802988 396703.425862 279663.546349 327236.554403 3
8556181.317377 3932939.364011 4356277.49843 937045.84435 431219.491947 255644.352108 254214.359245 396996.98913 3
11637724.600557 3806201.731131 2051062.965501 2504817.313558 573007.771208 270676.551743 164415.141262 427770.734074 3
19793095.356007 5177018.184055 1984838.280599 1179068.684292 1531246.150485 359520.215101 174007.029851 389182.883395 3
11048830.48114 8804919.551487 2699735.866465 1141075.623444 720851.918018 960866.131192 231150.345264 370079.999621 3
3074029.747873 4915063.270503 4593256.194883 1554009.320821 698760.523365 453407.336317 619239.606544 395768.29709 3
6855371.18816 1367466.619904 2560711.249277 2631849.117302 945963.026985 435724.829569 289684.892097 661176.381489 3
10741164.858397 3049575.364047 712378.966684 1466795.914574 1601440.01624 589536.222696 278228.744991 620571.04341 3
10676211.775458 4778139.4434 1588192.279193 407622.886736 891288.731711 996038.316792 375689.64055 585395.168283 3
14680293.787238 4749205.870455 2485585.343806 905118.860517 246397.089215 550163.089036 629944.713249 620825.776686 3
3404247.774937 6530349.74141 2468888.723743 1413217.091288 545445.880559 151418.757283 346408.795318 803637.673995 3
15374565.569429 1514342.306105 3396099.851858 1405592.337569 853113.834397 336035.918584 95580.009325 741992.523565 3
13009846.682017 6839326.160958 789405.64873 1949778.590667 857838.318693 533976.466578 215503.431383 549850.057204 3
9791385.586457 5787381.606649 3564662.540764 452953.867066 1189061.858724 536348.156576 342071.446106 501213.189688 3
18375452.688517 4355671.170304 3017326.67937 2047620.831793 276627.02811 744983.246656 344304.109229 552839.963959 3
8244513.32108 8174255.969659 2270354.142586 1731785.649609 1249172.438355 173044.866199 477489.659177 587335.608096 3
12011917.530754 3667552.332084 4262241.110252 1304667.551088 1058187.88622 783240.074699 111169.226026 698366.89119 3
4529317.427366 5343482.117977 1912778.597423 2451278.5691 798035.27239 664496.427638 503939.175401 533078.800979 3
5826910.254728 2014816.653759 2778766.613604 1088842.296511 1479502.835467 491527.103 419344.922849 667901.577743 3
11183409.877517 2592037.050685 1047797.096975 1581982.339495 657282.807645 911452.76099 310255.285551 700970.395723 3
8744647.165634 4974798.997331 1347309.59806 595477.636973 952791.344437 403584.272299 573415.570335 650220.255243 3
15041329.130271 3889987.568539 2589599.713894 769635.080823 361047.029642 590725.577079 256374.933886 793417.770965 3
2678580.82904 6690995.797225 2024030.98026 1477016.220091 465712.235301 223201.629645 374173.232574 679966.28235 3
11220800.288457 1191539.039503 3480328.508087 1153126.68347 892434.887927 287290.653358 141076.464098 680711.761323 3
35146735.055368 4991480.47821 620174.347138 1987263.459933 698776.163412 552866.985499 182355.543389 533714.334183 3
15048021.483281 15634747.866888 2598260.29346 354256.436534 1204858.905456 433212.104237 351185.449218 465084.079243 3
35530956.713406 6694012.210858 8141571.515021 1486162.706744 215155.902422 748846.082881 275873.705882 530745.955332 3
21994483.484461 15805824.543757 3489268.725399 4673187.948383 906739.298835 134610.835202 480034.74463 528326.442939 3
19291255.973381 9784194.119083 8241506.585351 2005116.065874 2855488.346822 568529.186062 86477.614403 661183.572477 3
9607853.864752 8581723.358954 5106044.251684 4750280.506824 1230010.839917 1800602.245418 367319.103528 494474.062113 3
15156859.937602 4273942.994717 4462134.069232 2905187.992934 2865287.433504 756897.27 1135269.952145 554806.916882 3
23996011.012821 6742369.154564 2222935.277894 2541508.540186 1754773.73893 1766699.898484 478172.816861 1088047.643074 3
10070187.360662 10674322.282494 3504561.030329 1263272.580277 1530609.109317 1077380.469997 1111383.928735 1007016.538103 3
5882912.569424 4479621.687968 5552726.88762 1997204.481516 763583.153247 944738.493362 681349.233946 1366847.611132 3
4421933.606299 2616961.471246 2331115.22466 3168457.099826 1209208.637401 472439.632246 598900.880577 1326787.372596 3
4992252.42788 1967047.159583 1360802.772165 1326656.628673 1911761.144327 744436.379632 298006.698676 1241446.583414 3
6078751.324975 2220758.238165 1023555.298847 776328.123589 803005.034956 1182363.984494 471735.441633 997957.477448 3
6899259.700338 2704052.600226 1154128.494654 581353.810675 467201.506148 492505.914324 743015.254363 943844.554591 3
5380570.054871 3069011.000404 1403177.66068 652030.314428 347443.990251 283679.779575 306400.135267 1071430.17158 3
12116066.034899 2393527.580807 1599673.990943 805313.71472 397754.794975 217326.339333 181806.454458 903129.826121 3
10244585.047887 5389765.154057 1246830.910736 916118.007527 489890.170668 247789.874512 138718.330259 708584.376979 3
6691829.371089 4557241.231238 2807126.227693 713600.824448 556840.40042 304826.949719 157976.157534 552746.452916 3
3280627.541744 2976839.914973 2375745.445026 1611920.087839 435613.452931 348650.765117 195553.954057 466323.467176 3
6731176.184065 1459378.003898 1551983.825957 1364586.215744 984339.777013 272889.394629 223784.165199 434243.446652 3
7828287.300163 2994348.81247 760985.171576 891988.443961 833979.297521 617364.509204 175362.463526 432070.194472 3
4151519.201707 3482328.12225 1557227.228444 433265.199409 538496.693856 513838.410426 389732.219499 391979.633053 3
3859462.073828 1846753.586881 1810415.703585 885587.482647 261173.499639 331065.910632 323676.630607 502498.254726 3
4741991.023752 1716826.068436 959385.594307 1026860.99948 532003.684901 159771.025959 207508.903623 528899.090691 3
5710608.584299 2109422.6305 892827.624249 546187.244853 619865.392228 327740.976481 100848.044822 475174.2842 3
5204678.193838 2540297.56216 1096762.944509 507914.224852 329384.671762 381328.395543 206578.850024 371478.735807 3
9085548.593489 2315229.662748 1319960.058008 622545.406493 305419.348619 201783.357123 239350.566813 370685.760155 3
11393992.508368 4041619.54889 1204554.322881 752634.273068 376560.992083 188706.097652 127740.34545 394434.570414 3
2381123.141212 5068501.970607 2102365.019077 686385.763285 454864.4903 232377.414185 119315.777302 337616.272762 3
15215837.765535 1059225.230885 2638822.708376 1201670.079324 416490.072354 282331.904782 147783.243643 297112.159033 3
18471673.643501 6768619.178773 551076.704727 1504537.819457 726791.91976 257298.267208 178708.628435 287760.69506 3
5554247.079052 8216963.604337 3522469.763826 314514.858684 911162.544913 449847.542145 163171.940733 302162.615731 3
13798959.992703 2470772.74444 4279550.171216 2015933.42446 191159.513753 566911.00541 286772.654868 303082.428173 3
4508508.637933 6138365.421107 1286330.997904 2445893.732296 1223104.427316 118632.252614 360474.961171 382782.609016 3
7672496.595948 2005580.357726 3196530.115232 735812.537788 1485638.435077 760287.621094 75556.270729 483123.196607 3
7339769.859012 3413073.286422 1044971.533208 1832041.678897 448062.962654 926864.775274 485998.049478 365509.431537 3
