"TotalBio" "Sim"
1780031.17246444 10
1689842.33439864 10
1554711.3688859 10
1535894.7140994 10
1412922.82588193 10
1281085.03346167 10
1097611.52794629 10
929497.112147901 10
909752.29575193 10
812649.706259355 10
847945.151313837 10
1162286.08112818 10
1490179.3502702 10
1595730.17595033 10
1525823.59642501 10
1543094.58982154 10
1485121.15179214 10
1385912.05067281 10
1358667.8187027 10
1383466.75539483 10
1368989.04026129 10
1276903.31768687 10
1229495.96452897 10
1173763.65964459 10
1112213.95723876 10
1234981.90722612 10
1390061.67433857 10
1403222.12958147 10
1421379.06504747 10
1387019.52456471 10
1276361.87218508 10
1112134.85157817 10
1106425.39559166 10
1036929.48965449 10
1159461.96042696 10
1317797.70784286 10
1240309.28567327 10
1227124.73022355 10
1242231.38332445 10
1120194.9706559 10
988630.603639603 10
937930.456329781 10
877693.751796948 10
891933.238492831 10
899472.048982981 10
912154.943390003 10
921891.36595334 10
856080.546269756 10
852435.926274205 10
1221090.43471027 10
1288035.81107775 10
1263704.61341496 10
1174090.60869052 10
1148889.87881895 10
1133787.99070519 10
1032489.89398567 10
1172614.62681228 10
1190903.13412211 10
1120870.47978361 10
1152351.3607939 10
1003455.36492425 10
892182.144729167 10
851478.000126768 10
747586.727571832 10
835428.038612335 10
777728.162702783 10
1062227.89565235 10
1035882.86084353 10
1055313.7485775 10
945129.808810549 10
909900.792464836 10
937824.204022389 10
923789.553083629 10
906887.695039049 10
879364.59351409 10
881899.809897663 10
1000014.50072301 10
905458.545326231 10
836783.348744488 10
902025.738750724 10
1207982.75312626 10
1476465.90072826 10
1486030.01374697 10
1457640.65759842 10
1325441.34349514 10
692035.870723111 11
666145.537700688 11
571223.096100829 11
505092.692106119 11
496908.840970542 11
584610.129833301 11
939947.507082537 11
1149528.72610177 11
1081601.40476986 11
1043855.6594664 11
1002188.23856414 11
915454.370564447 11
858812.913426404 11
788646.049160621 11
860926.868904491 11
855987.119553152 11
874240.074259927 11
932954.513583731 11
1081800.69851304 11
1256494.87415812 11
1323663.83967578 11
1308860.28053379 11
1331699.04087186 11
1466482.92064623 11
1366830.27184013 11
1723091.95852736 11
1621438.75968144 11
1573063.36061018 11
1450472.97739804 11
1370864.14990491 11
1241433.64556129 11
1097346.29517912 11
1066235.48451895 11
918493.271772175 11
857736.863809723 11
844546.181789582 11
948755.185838593 11
1210966.33802581 11
1329963.28693105 11
1670588.37317716 11
1662721.37553558 11
1599304.16202885 11
1446084.12716499 11
1515641.621733 11
1448254.91368083 11
1422573.4290772 11
1498120.00249993 11
1489585.71153585 11
1397391.09244394 11
1437225.25771887 11
1269229.3877617 11
1114906.84373852 11
1001582.33706068 11
1098429.29819152 11
1147478.19255575 11
1134566.87581563 11
1083869.0180941 11
1494498.64114544 11
1338999.70360742 11
1244225.90001783 11
1451941.57747459 11
1386813.08745611 11
1439379.22099366 11
1467669.38622546 11
1461632.41425097 11
1463072.45338654 11
1548108.55728924 11
1620426.73931127 11
1600559.15932893 11
1517637.01641587 11
1419437.47716966 11
1344537.31495765 11
1244612.97664805 11
1431079.01818511 11
1389164.95194734 11
1421473.82443007 11
1886154.11056302 11
1969983.51611686 11
2096144.33800301 11
2027258.05635968 11
1798257.71038978 11
1646016.53308565 11
1394850.19394687 11
1167321.12730563 11
961179.650598652 11
799960.820770551 11
856106.364682673 11
891211.828622573 11
875716.468019819 11
836584.287341748 11
768230.226584579 11
709383.869188565 11
669632.600039504 11
721956.223347752 11
702061.413346487 11
657004.275850057 11
647270.864437517 11
761830.857701241 11
735890.828842991 11
798154.35220214 11
956282.349726782 11
1005664.34699012 11
939955.53790398 11
904413.981580585 11
942027.645985906 11
953375.757976196 11
947854.759967713 11
920987.053807311 11
926941.066064721 11
915113.545851077 11
999129.895235724 11
904681.564434222 11
949526.635150298 11
1204356.01021746 11
1200547.86735254 11
1202044.0140774 11
1229968.89072599 11
1284493.34931617 11
1135519.8797049 11
971882.59267265 11
1236255.1034592 11
1241453.05871017 11
1285973.2798476 11
1238857.96282429 11
1194944.45279901 11
1081045.9563223 11
982161.493716543 11
994518.029575173 11
1123272.79730933 11
1155071.76400886 11
1210371.57196756 11
1576897.6972544 11
1412192.80994052 11
1376840.6933787 11
1273537.72764738 11
1131032.38237758 11
1053655.05814124 11
994616.595727234 11
1028854.91232466 11
1036492.013712 11
1042291.62508202 11
1197446.97855864 11
1220292.06615947 11
1200847.16135198 11
1210900.6290896 11
1651178.78039785 11
1631246.55100058 11
1508839.93633829 11
1516655.50738349 11
1359446.29342797 11
692035.870723111 12
663256.472473254 12
638555.450693458 12
576648.845028229 12
655228.800539966 12
631230.901486667 12
580962.133901721 12
576197.820772272 12
622209.203141042 12
568826.849188252 12
594678.415248066 12
606575.882997387 12
684228.609172693 12
693481.563339664 12
635024.709003707 12
728682.394190886 12
698677.396886412 12
654389.081001243 12
742445.696819299 12
810481.033727965 12
807490.741344343 12
761731.956639609 12
678995.469874293 12
648059.451881074 12
890253.32440973 12
940819.790994191 12
1023913.13511666 12
1045901.74932225 12
1009895.5617146 12
1009980.02147444 12
995588.703656971 12
918035.000069644 12
896129.918502175 12
1129884.49880588 12
1153030.25290065 12
1252473.36699036 12
1262750.28381228 12
1176607.21712381 12
1170421.22820056 12
1176939.81553094 12
1194871.64792351 12
1537076.50421086 12
1649955.89491535 12
1622388.43500689 12
1471225.61796624 12
1430116.35112469 12
1312374.94583715 12
1858590.62040576 12
1730015.04563128 12
1558129.12074269 12
1447171.74692735 12
1373358.64256368 12
1429549.11704386 12
1296474.87494575 12
1303013.43182846 12
1192776.21678183 12
1314145.51112571 12
1145114.52625523 12
1670352.36779695 12
1598240.38428217 12
1832320.28069388 12
1803117.13229807 12
1656224.49623489 12
1481505.05457944 12
1421300.79430013 12
1451438.17420289 12
1661413.95084435 12
1584044.69519372 12
1428732.87429056 12
1232927.68183332 12
1302538.40490362 12
1176982.97272034 12
1093329.87693662 12
1128965.02634474 12
1003755.69336854 12
1020082.57373543 12
984600.627317415 12
868939.245194766 12
719647.13248237 12
642193.122364963 12
1147914.36891783 12
1159078.49931169 12
1128734.01056106 12
1076871.82115284 12
983518.105463732 12
868757.699991526 12
761556.234562621 12
800490.296932581 12
712693.034780844 12
748340.394311283 12
772923.810795826 12
899481.960080062 12
978449.651064188 12
947149.850351249 12
868755.234136004 12
864837.502528171 12
804421.921876934 12
722009.473245097 12
699127.96987637 12
942538.433759491 12
1360278.84105941 12
1461197.06340987 12
1760765.06190304 12
1630944.27914827 12
1590503.34490544 12
1345761.80080589 12
1240925.61959623 12
1720700.85028184 12
1720248.58509527 12
1937388.04758226 12
1744033.06459251 12
1555612.9725846 12
1384378.67429613 12
1107459.18729066 12
1060429.14425588 12
932942.529099319 12
803297.264205437 12
680587.525047375 12
630169.60523023 12
687551.420291508 12
715914.454911389 12
653212.621234255 12
678189.669015426 12
970587.019976557 12
1219029.76343974 12
1203922.77254018 12
1293868.98709145 12
1916690.84769394 12
1943658.7972024 12
1986268.67316571 12
1807691.62645855 12
1740643.03133918 12
1466377.57230946 12
1458991.412032 12
1325912.36025424 12
1155585.59215673 12
1324405.14680078 12
1412715.66742518 12
1722620.25246561 12
1766332.17104038 12
1758557.39104279 12
1744828.99621523 12
1745348.95055116 12
1574166.05893645 12
1531251.5524275 12
1330289.30039831 12
1488140.16741643 12
1324526.30603711 12
1337573.95440105 12
1297964.36138692 12
692035.870723111 13
638720.950024531 13
519619.525768995 13
442931.904273697 13
419868.992857445 13
433494.950614286 13
441300.714509573 13
572380.904039319 13
645770.696169856 13
644419.067563632 13
663856.449622861 13
763629.868799529 13
711572.561730631 13
641410.625738241 13
607750.683029368 13
624848.611903008 13
673452.748578672 13
774860.019590289 13
720150.872010787 13
825334.92834048 13
1654953.86971563 13
1709439.41711956 13
2029234.54367278 13
2192763.89249455 13
2004441.35176185 13
1839023.99731422 13
1764696.01924217 13
1652684.39561726 13
1587974.46754521 13
1455365.00097265 13
1311073.68098584 13
1247847.58089647 13
1073278.82908968 13
1013024.80051864 13
940687.804649917 13
860716.212206793 13
757672.939642188 13
756380.066527957 13
897310.778387008 13
856558.219915243 13
1040608.79178323 13
1136577.07987498 13
1226394.78925951 13
1223130.16935016 13
1141727.9220512 13
1022578.38305172 13
1055472.11659428 13
1377754.96223198 13
1516546.34666767 13
1407367.20125897 13
1313820.003336 13
1391781.05595794 13
1355898.57543175 13
1356093.7131871 13
1262612.19928067 13
1209091.21243203 13
1565900.46574551 13
1793764.63756806 13
1759241.29141392 13
1603145.12008565 13
1382567.98956112 13
1149831.07013702 13
1280692.12279042 13
1364172.51584643 13
1365938.82466377 13
1306430.06024232 13
1202902.20585223 13
1014575.8042064 13
957218.489581091 13
1119889.38999182 13
1300877.66458395 13
1357913.64247225 13
1274611.40871787 13
1232674.45424074 13
1127265.33702063 13
998563.5548906 13
968664.824419186 13
1257940.35627734 13
1295746.52218219 13
1278908.89047808 13
1184362.1490342 13
1111930.98765876 13
1046099.38725876 13
1145612.68241764 13
1388040.59371016 13
1330469.16262541 13
1204555.17208115 13
1119646.9504852 13
1110599.57800716 13
1078079.32276041 13
1090626.09765405 13
974810.964434377 13
869847.618663938 13
836984.533666393 13
756214.447848021 13
1037073.38599986 13
1110645.08389587 13
1089079.2462979 13
1093717.89825693 13
1225903.65054473 13
1200181.40167082 13
1351680.6002406 13
1432511.27007884 13
1640548.74100414 13
1712684.20862798 13
1923578.85592782 13
1853011.94935385 13
1733459.22669385 13
1565783.96270404 13
1372989.33657296 13
1292627.05638103 13
1154379.14550641 13
1018850.80829528 13
916234.987627652 13
1169793.62542706 13
1216090.22898913 13
1242526.77525115 13
1145518.24793261 13
1087757.21180798 13
999669.922125293 13
1076912.79425873 13
1026992.48260662 13
1065573.86222643 13
1339531.07407675 13
1268466.823588 13
1230195.51197363 13
1109381.28290569 13
1147642.19511371 13
1187502.63872639 13
1655466.3308461 13
1602761.20276724 13
1572838.29542899 13
1436928.91520742 13
1422629.2588008 13
1495726.75437256 13
1567818.33750157 13
1562234.50412591 13
1364759.24801956 13
1405336.75456957 13
1408399.01911031 13
1324082.58792866 13
1630801.79860681 13
1717503.41607641 13
1687267.08361598 13
1669022.70655893 13
1549317.75081712 13
1454803.46915712 13
1766559.75529398 13
1729600.06617889 13
1548137.84322761 13
692035.870723111 14
670177.060065207 14
582280.670399562 14
620409.614986425 14
678519.80819544 14
750087.67122081 14
719426.402510001 14
979551.53875251 14
1089799.85671692 14
1414857.38758788 14
1385223.37497874 14
1351754.87287007 14
1234707.83561583 14
1349849.64492964 14
1353259.90267923 14
1396615.29263032 14
1289952.35680732 14
1202386.09846626 14
1099399.72665991 14
1020397.23608362 14
941009.711635206 14
1107678.5620445 14
1095878.82045757 14
1001148.26177631 14
924055.702951341 14
879180.185595896 14
936314.441552209 14
919132.658698529 14
926646.143893153 14
996131.041251073 14
1054580.40546784 14
984909.85462176 14
1012939.55898638 14
951162.000904673 14
828000.502732159 14
738689.159385453 14
820460.482632467 14
980698.425613724 14
927362.732540824 14
933552.178284481 14
897870.541331457 14
874685.541949911 14
814188.183129349 14
730038.404396889 14
756998.754903801 14
1016527.90218894 14
1157654.25266909 14
1156042.27837981 14
1062375.08306626 14
1024605.69367655 14
999761.650834004 14
1011932.81243241 14
1193283.21919383 14
1186545.47587369 14
1104423.59718242 14
1176931.74880002 14
1018227.58422574 14
925684.59312257 14
1080217.8231495 14
1665156.0162133 14
1647615.47214105 14
1638446.7875479 14
1556323.38275549 14
1629863.42344771 14
1528967.87639703 14
1474438.2764841 14
1338057.29468487 14
1220943.1053684 14
1104597.09231834 14
1002815.06195524 14
990759.694709051 14
1064964.93902291 14
1092082.77799561 14
1292946.87046804 14
1208686.8870287 14
1089379.27437769 14
982625.012992052 14
1062302.7817647 14
1145061.7312536 14
1212113.95940859 14
1147264.25810417 14
1101498.7733906 14
1127442.86881603 14
1119109.30410092 14
1159063.60128744 14
1186656.78086518 14
1194496.04328894 14
1439598.56303869 14
1398406.16752105 14
1302165.91776875 14
1849266.89564044 14
1842360.45994735 14
1753784.19779333 14
1829948.66382921 14
1685871.90395125 14
1430094.42078373 14
2139890.83776067 14
2184768.65402115 14
1942257.60724663 14
1747376.43069448 14
1509509.64939972 14
1577261.85304874 14
1431054.09090011 14
1267014.55086713 14
1279035.42977935 14
1128721.05308047 14
1073226.1922652 14
1364882.3891627 14
1324096.61645855 14
1235587.92774818 14
1104664.41055876 14
1054110.54562722 14
1149521.5459436 14
1521611.72463517 14
1579351.57067104 14
1659621.53997777 14
1503630.33986624 14
1465517.50665147 14
1411626.95773615 14
1536927.52003091 14
1514317.08925343 14
1573437.92710235 14
1522774.89375192 14
1468065.97805497 14
1278088.46070363 14
1287941.81836954 14
1157988.35193149 14
1083875.65479721 14
1026025.59515455 14
1054212.81557634 14
1195305.64894042 14
1120785.89751349 14
1049952.1363311 14
1023857.83292436 14
861429.399712049 14
729856.081399223 14
639177.935741984 14
697196.920987159 14
756783.83336826 14
851912.100833529 14
843112.197877671 14
786866.110113247 14
709109.430503619 14
856002.50219522 14
932411.411978802 14
959048.890977468 14
911537.29000095 14
1171773.33041725 14
1191756.87552505 14
1462024.02636944 14
692035.870723111 15
591548.827446791 15
503629.752435986 15
440308.69385159 15
465140.220085237 15
643281.965020752 15
954831.664203601 15
1096821.44769902 15
1124425.61871347 15
1150528.98107089 15
1590566.86414469 15
1557028.76471792 15
1588090.04019948 15
1747772.97753396 15
1654295.56534633 15
1512996.36862028 15
1448750.2583478 15
1312029.01498008 15
1158048.19373094 15
1058616.45563572 15
1065879.63151645 15
1373129.44691243 15
1257220.20423724 15
1169158.06268516 15
1199432.03160738 15
1374374.82903689 15
1282772.40720773 15
1550160.17486391 15
1549638.59685622 15
1540779.11075583 15
1479972.15374016 15
1338542.959455 15
1214554.89603984 15
1134857.23501272 15
1026660.946111 15
1056827.18911007 15
944629.112451121 15
932458.710622707 15
1044441.7179536 15
1045185.73973082 15
1126182.92041237 15
1072957.84343882 15
994830.003928908 15
878330.177807554 15
858240.155648161 15
1009268.75984789 15
1033505.73998244 15
1136139.69593669 15
1124621.67123805 15
1213087.47824573 15
1079004.58109627 15
1174843.2055451 15
1153558.76286265 15
1182056.74668786 15
1227962.68103134 15
1109859.23909608 15
1255649.84958737 15
1193668.8911862 15
1749680.45554313 15
1659591.06587329 15
1472266.55911878 15
1286235.77092488 15
1116687.05379147 15
1141875.81319405 15
1226806.21722764 15
1122424.63018183 15
1170305.43979197 15
1170600.58266009 15
1344950.32496097 15
1279153.46302342 15
1260598.57926426 15
1351783.55133302 15
1444616.69366504 15
1445523.70421786 15
1359940.13460507 15
1263939.6328969 15
1136564.76002154 15
1127729.37949772 15
1007755.74687327 15
1000933.43874466 15
992124.620408215 15
932506.842915541 15
890131.635716719 15
889280.589625023 15
1032396.92155235 15
1163844.27143043 15
1230947.33411699 15
1236443.46719098 15
1124089.13991972 15
1240644.35864717 15
1103986.01629667 15
1475572.84510987 15
1509770.76701085 15
1808026.45847189 15
1727112.84312346 15
1649199.27921536 15
1416039.79368957 15
1178990.1923997 15
1073452.44457833 15
927314.347175487 15
896160.547719013 15
990291.821101295 15
1052161.3250875 15
937791.656595448 15
966585.405192115 15
889273.317146188 15
814705.602122785 15
775576.442695213 15
779105.31689186 15
917073.221424011 15
1110009.99056241 15
1094420.5760626 15
1167384.34526419 15
1044075.72432462 15
1031146.10768971 15
1066891.33711203 15
1121182.71910327 15
1027369.52396015 15
1332743.46725748 15
1287752.41883664 15
1233438.18155593 15
1254163.98169903 15
1154056.55908716 15
1070765.19186703 15
1074823.63998279 15
1110329.72341518 15
1047724.0764056 15
1114745.14498772 15
1393296.81142942 15
1344560.37625743 15
1356798.91902981 15
1242614.77273758 15
1305635.13302864 15
1232586.081085 15
1176021.84409486 15
1078282.88890426 15
1531365.57056457 15
1654666.37880109 15
1618613.65341132 15
1447099.90654086 15
1870974.19113064 15
1858957.51828475 15
1787094.75255524 15
1700849.9552265 15
1538001.3454864 15
1528629.52882981 15
1491282.64369159 15
1797716.91338365 15
1621864.06169072 15
1555135.11613568 15
692035.870723111 16
643190.527176196 16
607576.465087955 16
526227.010299755 16
622409.001101011 16
844438.628136889 16
882604.001918012 16
1022153.67712581 16
958975.887588982 16
1197517.94614469 16
1311806.46853199 16
1278038.46682481 16
1233091.15363752 16
1458896.1381921 16
1558938.1046403 16
1588689.37659023 16
1535543.36804233 16
1516440.68637721 16
1534451.54518107 16
1461745.66049213 16
1345119.13064051 16
1324336.1245164 16
1343899.21891976 16
1497666.75269498 16
1340936.22212748 16
1220809.32451941 16
1201058.04649361 16
1062544.22316087 16
1164847.03672462 16
2141901.36238457 16
2046559.98064801 16
1945421.03841261 16
2142353.6481928 16
2160629.71790396 16
2181203.04158225 16
2063171.52952006 16
1826510.66991639 16
1560491.50630502 16
1384106.81186833 16
1464406.86078474 16
1340105.67243744 16
1246801.47889287 16
1162570.43843716 16
1042743.46475646 16
933821.562805392 16
773738.947085632 16
816666.375917407 16
744986.272794869 16
700640.536792248 16
768172.670463659 16
755316.25826075 16
806192.754657767 16
837553.861124161 16
998295.739522621 16
914610.415502202 16
884876.224375711 16
807831.256004168 16
815742.207158886 16
881573.154827342 16
1021852.01930948 16
1234596.7362956 16
1219529.81905602 16
1233860.42963003 16
1165869.56093041 16
1007788.89177845 16
1275878.30186555 16
1217697.50308472 16
1118000.06832767 16
1072936.65697696 16
1010442.10993648 16
963169.2236593 16
868171.222415851 16
880601.446785728 16
1058355.99157821 16
1023527.49053036 16
1224981.82608231 16
1171465.65173041 16
1219153.46209267 16
1075350.57607306 16
1073635.12521008 16
